SIT_MATRICULA,PAI_FALECIDO,MAE_FALECIDO,RENDA_FAMILIAR,TIPO_ESCOLA_ORIGEM,ANO_CONCLUSAO_2_GRAU,RENDA_PER_CAPITA,COD_ESTADO_CIVIL,N_FILHOS,SEXO,DT_NASCIMENTO,PROFISSAO,DESC_CIDADE,DESC_IDIOMA,NIVEL_FALA,NIVEL_COMPREENSAO,NIVEL_ESCRITA,NIVEL_LEITURA,ANO LETIVO IC,ANO LETIVO BOLSA,NOTA,N_FALTAS,COD_DISICIPLINA,ANO_INGRESSSO
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,4.60,54.0,,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,7.20,6.0,21363.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,8.00,6.0,8786.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,4.00,10.0,8754.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,7.20,4.0,17387.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,8.00,4.0,9225.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,7.80,4.0,10945.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,8.00,8.0,8776.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,6.00,0.0,22564.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,6.80,6.0,17037.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,10.00,0.0,9147.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,8.50,6.0,17386.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,6.50,0.0,17428.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,8.00,0.0,17425.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,7.90,2.0,17427.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,5.00,2.0,9152.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,8.00,4.0,9116.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,9.00,1.0,19140.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,8.80,0.0,9127.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,7.20,6.0,8754.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,7.40,5.0,9148.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,6.00,2.0,9152.0,2008
18,,,,P,2006.0,,S,,M,1989-07-06 00:00:00.000,,Anápolis,Inglês,2.0,2.0,2.0,3.0,,,8.00,0.0,17426.0,2008
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.80,,8514.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.80,,8514.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,05/10/2016,,8555.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,05/10/2016,,8555.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.40,,648.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.40,,648.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.70,,9109.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.70,,9109.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,9.00,,8028.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,9.00,,8028.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,9.30,,7588.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,9.30,,7588.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.30,0.0,9110.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.30,0.0,9110.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.70,6.0,9111.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.70,6.0,9111.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.20,,9112.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.20,,9112.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.00,,9117.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.00,,9117.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,07/10/2016,,22564.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,07/10/2016,,22564.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.50,10.0,7015.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.50,10.0,7015.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,9.50,0.0,8609.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,9.50,0.0,8609.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.00,0.0,9113.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.00,0.0,9113.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.00,,22562.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.00,,22562.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,3.30,24.0,9132.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,3.30,24.0,9132.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.20,18.0,9133.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.20,18.0,9133.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.70,,8562.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.70,,8562.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,9.00,,8595.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,9.00,,8595.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,07/10/2016,,22560.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,07/10/2016,,22560.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.40,,9121.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.40,,9121.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.50,6.0,9114.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.50,6.0,9114.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.40,4.0,9118.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.40,4.0,9118.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.90,0.0,9122.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.90,0.0,9122.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.50,4.0,9132.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.50,4.0,9132.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.40,0.0,9125.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.40,0.0,9125.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,9.80,1.0,9129.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,9.80,1.0,9129.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,9.20,0.0,9108.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,9.20,0.0,9108.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.30,0.0,9127.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.30,0.0,9127.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,09/10/2016,0.0,8810.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,09/10/2016,0.0,8810.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.50,6.0,9139.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.50,6.0,9139.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,3.40,4.0,,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,3.40,4.0,,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.00,6.0,8773.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.00,6.0,8773.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,08/10/2016,16.0,9146.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,08/10/2016,16.0,9146.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.20,4.0,9134.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.20,4.0,9134.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.50,2.0,9145.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.50,2.0,9145.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.30,0.0,8786.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.30,0.0,8786.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.00,0.0,8754.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.00,0.0,8754.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.70,2.0,17415.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.70,2.0,17415.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,9.00,8.0,9150.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,9.00,8.0,9150.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.50,8.0,16758.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.50,8.0,16758.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.60,8.0,8828.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.60,8.0,8828.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.20,4.0,8587.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.20,4.0,8587.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,4.90,22.0,9124.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,4.90,22.0,9124.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.50,2.0,17037.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.50,2.0,17037.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.40,8.0,9135.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.40,8.0,9135.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.90,4.0,21363.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.90,4.0,21363.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.30,8.0,8518.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.30,8.0,8518.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.00,0.0,10945.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.00,0.0,10945.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,0.20,16.0,9124.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,0.20,16.0,9124.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.00,0.0,9136.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.00,0.0,9136.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.00,0.0,9147.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.00,0.0,9147.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.70,12.0,17387.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.70,12.0,17387.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,9.50,0.0,17386.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,9.50,0.0,17386.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.00,8.0,17385.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.00,8.0,17385.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.00,0.0,9225.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.00,0.0,9225.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.00,6.0,8776.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.00,6.0,8776.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.00,18.0,8654.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.00,18.0,8654.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,4.20,16.0,9124.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,4.20,16.0,9124.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,06/10/2016,13.0,8652.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,06/10/2016,13.0,8652.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,07/10/2016,2.0,17428.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,07/10/2016,2.0,17428.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.00,0.0,17425.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.00,0.0,17425.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.00,2.0,17427.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.00,2.0,17427.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,6.00,12.0,9148.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,6.00,12.0,9148.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,7.30,6.0,9152.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,7.30,6.0,9152.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,8.00,0.0,9116.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Espanhol,1.0,2.0,1.0,2.0,,,8.00,0.0,9116.0,2010
18,0.0,0.0,,P,2007.0,,S,,M,1990-02-18 00:00:00.000,Estudante,Anápolis,Inglês,3.0,3.0,3.0,3.0,,,9.50,0.0,17426.0,2010
