SIT_MATRICULA,RENDA_FAMILIAR,TIPO_ESCOLA_ORIGEM,ANO_CONCLUSAO_2_GRAU,RENDA_PER_CAPITA,COD_ESTADO_CIVIL,N_FILHOS,SEXO,INGLES_FALA,INGLES_COMPREENSAO,INGLES_ESCRITA,INGLES_LEITURA,NOTA,N_FALTAS,ANO_INGRESSSO,IDADE_INGRESSO,APROVADO
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,1.8,26.0,2012,20.0,0.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,10.0,2.0,2012,20.0,1.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,0.0,0.0,2012,20.0,0.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,2.3,38.0,2012,20.0,0.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,6.0,16.0,2012,20.0,1.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,8.2,12.0,2012,20.0,1.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,3.5,20.0,2012,20.0,0.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,9.0,16.0,2012,20.0,1.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,0.0,0.0,2012,20.0,0.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,0.0,0.0,2012,20.0,0.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,0.0,0.0,2012,20.0,0.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,0.0,0.0,2012,20.0,0.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,0.0,0.0,2012,20.0,0.0
0,0.0,1.0,2008.1506430418067,10.0,S,0.0,M,2.0,2.0,1.0,2.0,0.0,0.0,2012,20.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.6,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,7.0,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,7.8,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.2,4.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.0,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.0,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.8,6.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.0,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.0,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.0,6.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,1.0,8.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,8.8,6.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.0,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.0,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,1.3,8.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.3,8.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,8.5,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.3,32.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.5,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,2.0,48.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.0,64.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.0,0.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.0,0.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,3.8,42.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.9,16.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,1.6,32.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.2,14.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,2.5,26.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,8.5,8.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,1.2,24.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.0,2.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,8.3,14.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.2,12.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,7.5,4.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,7.5,0.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.5,6.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.4,14.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,6.0,12.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.6,44.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,8.8,12.0,2012,17.0,1.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.0,0.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.0,0.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.0,0.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.0,0.0,2012,17.0,0.0
0,0.0,2.0,2011.0,0.0,S,0.0,M,3.0,3.0,3.0,3.0,0.0,0.0,2012,17.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,8.3,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.9,8.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.0,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,8.0,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,9.4,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.7,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.9,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,9.5,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.0,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.6,2.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.0,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.0,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,5.5,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.7,6.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.8,6.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.3,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.0,12.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,8.3,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.0,10.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.9,8.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.0,12.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.9,8.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.3,16.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,9.5,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,2.3,24.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,1.0,28.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.5,10.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,2.6,18.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.0,18.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,58.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.0,20.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.5,12.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,35.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.2,8.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,9.0,0.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,4.6,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.3,4.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,8.7,14.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,2.6,34.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.4,2.0,2012,26.0,1.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2012,26.0,0.0
0,1.0,1.0,2004.0,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2012,26.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,8.5,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,6.0,12.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,9.5,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,7.0,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,7.3,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,7.4,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,6.3,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,6.0,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,6.3,4.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,7.5,4.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,6.0,4.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,8.4,2.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,7.0,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,7.3,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,7.5,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,6.5,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,8.9,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,9.3,2.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,8.5,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,7.4,4.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,10.0,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,8.0,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,8.8,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,8.8,4.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,6.2,8.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,2.7,8.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,10.0,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,9.2,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,7.5,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,0.0,0.0,2012,18.0,0.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,6.5,0.0,2012,18.0,1.0
0,1.0,1.0,2011.0,7.0,S,0.0,M,2.0,2.0,3.0,3.0,7.5,0.0,2012,18.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,5.3,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,5.3,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.3,0.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.5,0.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,5.6,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.8,0.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,5.7,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,9.0,0.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.8,12.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.2,0.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.8,18.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.8,0.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.2,4.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,5.9,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,6.9,0.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,5.6,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,5.8,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,4.2,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,5.0,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,1.2,16.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,46.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,14.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,2.5,24.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.8,10.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.5,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.0,10.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,2.5,30.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,48.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,4.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,5.6,14.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.2,40.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,32.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,2.0,24.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,10.0,0.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.6,16.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.4,69.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,40.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,42.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.4,6.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,7.3,8.0,2013,20.0,1.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2013,20.0,0.0
0,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,2.0,2.0,2.0,2.0,0.0,0.0,2013,20.0,0.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,7.4,0.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,10.0,0.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,5.3,0.0,2013,23.0,0.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,8.8,2.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,6.8,0.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,8.5,0.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,9.0,0.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,8.0,4.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,7.9,6.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,8.4,0.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,7.0,2.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,7.5,1.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,8.9,0.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,7.8,0.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,9.4,0.0,2013,23.0,1.0
0,1.0,1.0,2007.0,7.0,S,0.0,M,2.0,3.0,2.0,3.0,7.6,0.0,2013,23.0,1.0
